id,display_name,state
82,Williamson Valley Fire District Relief & Pension,Arizona
5744,Williamson Valley School District #2 - ASRS Plan,Arizona
5746,Wilson School District No. 7 - ASRS Plan,Arizona
5747,Window Rock Unified School District #8 - ASRS Plan,Arizona
5798,Winslow Fire Department  - PSPRS Plan,Arizona
5816,Winslow Police Department  - PSPRS Plan,Arizona
5748,Winslow Unified School District #1 - ASRS Plan,Arizona
5750,Wittmann Fire District - ASRS Plan,Arizona
5751,Yarnell Elementary School District #52 - ASRS Plan,Arizona
5858,Yavapai County Sheriff's Department - PSPRS Plan,Arizona
5756,Young Elementary School District #5 - ASRS Plan,Arizona
5877,Youngtown Police Department  - PSPRS Plan,Arizona
5759,Yucca Elementary School District #13 - ASRS Plan,Arizona
74,Yucca Fire District Relief & Pension,Arizona
5801,Yuma County Sheriff's Department  - PSPRS Plan,Arizona
5764,Yuma Elementary School District One - ASRS Plan,Arizona
5799,Yuma Fire Department  - PSPRS Plan,Arizona
5765,Yuma Mesa Irrigation & Drainage District - ASRS Plan,Arizona
5800,Yuma Police Department  - PSPRS Plan,Arizona
5767,Yuma Union High School District #70 - ASRS Plan,Arizona
122,Alma Firemen's Pension and Relief Plan,Arkansas
113,Arkadelphia Fire Pension and Relief Plan,Arkansas
94,Arkansas Judicial Retirement Plan,Arkansas
95,Arkansas Local Police & Fire Retirement System,Arkansas
90,Arkansas Public Employees Retirement System (APERS),Arkansas
89,Arkansas Public Employees System,Arkansas
92,Arkansas State Highway Employees Retirement System,Arkansas
93,Arkansas State Police Retirement System,Arkansas
91,Arkansas Teachers Retirement Plan (ATRS),Arkansas
154,Ashdown Firemen's Pension and Relief Plan,Arkansas
203,Barling Firemen's Pension and Relief Plan,Arkansas
143,Batesville Fire Pension and Relief Plan,Arkansas
215,Beebe Firemen's Pension and Relief Plan,Arkansas
199,Benton Employees Pension Plan,Arkansas
198,Benton Firemens Pension Fund,Arkansas
200,Benton Utilities Employees Pension Plan,Arkansas
100,Bentonville Fire Pension and Relief Plan,Arkansas
109,Berryville Fire Pension and Relief Plan,Arkansas
167,Blytheville Fire Pension and Relief Plan,Arkansas
3415782,Blytheville Police Pension and Relief Fund,Arkansas
155,Booneville Fire Pension and Relief Plan,Arkansas
216,Bradford Firemen's Pension and Relief Plan,Arkansas
172,Brinkley Firemen's Pension and Relief Plan,Arkansas
3400190,Brinkley Police Relief and Pension Fund,Arkansas
201,Bryant Firemen's Pension and Relief Plan,Arkansas
157,Cabot Firemen's Pension and Relief Plan,Arkansas
158,Cabot Policemen's Pension and Relief Plan,Arkansas
177,Camden Firemens Pension Fund,Arkansas
178,Camden Policemen's Pension and Relief Plan,Arkansas
159,Carlisle Firemen's Pension and Relief Plan,Arkansas
101,Centerton Fire Pension and Relief Plan,Arkansas
135,Charleston Fire Pension and Relief Plan,Arkansas
173,Clarendon Firemens Pension Fund,Arkansas
150,Clarksville Fire Pension and Relief Plan,Arkansas
133,Conway Non-Uniformed Pension & Relief Plan,Arkansas
3415596,Conway Police Pensions Fund,Arkansas
97,Crossett Firemen's Pension and Relief Plan,Arkansas
98,Crossett Police Pension and Relief Plan,Arkansas
219,Dardanelle Fire Pension and Relief Plan,Arkansas
207,De Queen Firemen's Pension and Relief Plan,Arkansas
3404698,De Queen Municipal Employee's Retirement Plan,Arkansas
111,Dermott Firemen's Pension and Relief Plan,Arkansas
188,Des Arc Firemen's Pension and Relief Plan,Arkansas
2077,Dewitt Firemens Pension and Relief Plan,Arkansas
129,Dumas Employees' Pension and Relief Plan,Arkansas
130,Dumas Firemen's Pension and Relief Plan,Arkansas
124,Earle Firemen's Pension and Relief Plan,Arkansas
175,Emmet Firemen's Pension and Relief Plan,Arkansas
160,England Firemen's Pension and Relief Plan,Arkansas
112,Eudora Firemen's Pension and Relief Plan,Arkansas
2079,Eureka Springs Firemens Pension Fund,Arkansas
211,Fayetteville Firemens Pension and Relief Fund,Arkansas
210,Fayetteville Policemens Retirement System,Arkansas
3390907,Forrest City Fire and Police Retirement System,Arkansas
204,Fort Smith Fire Pension and Relief Plan,Arkansas
205,Fort Smith Police Pension and Relief Plan,Arkansas
3404591,Gassville Fire Pension and Relief Plan,Arkansas
102,Gentry Firemen's Pension and Relief Plan,Arkansas
96,Gillett Firemen's Pension and Relief Plan,Arkansas
182,Glenwood Firemen's Pension and Relief Plan,Arkansas
152,Gould Firemen's Pension and Relief Fund,Arkansas
103,Gravette Firemen's Pension and Relief Plan,Arkansas
110,Green Forest Fire Pension and Relief Plan,Arkansas
206,Greenwood Fire Pension and Relief Plan,Arkansas
99,Hamburg Firemen's Pension and Relief Plan,Arkansas
107,Harrison Firemen's Pension and Relief Plan,Arkansas
108,Harrison Police Pension and Relief Plan,Arkansas
2081,Hazen Firemens Pension Fund,Arkansas
116,Heber Springs Fire Pension & Relief Plan,Arkansas
181,Helena-West Helena Policemens Pension and Relief Fund,Arkansas
140,Hope Firemen's Pension and Relief Fund,Arkansas
208,Horatio Firemen's Pension and Relief Plan,Arkansas
3386527,Hot Springs Firemens Retirement System,Arkansas
3400151,Hot Springs Police Retirement System,Arkansas
197,Hughes Firemen's Pension and Relief Fund,Arkansas
3404622,Huntington Fire Pension and Relief Plan,Arkansas
162,Huntsville Fire Pension and Relief Plan,Arkansas
3404715,Huttig Firemen's Pension and Relief Plan,Arkansas
189,Jacksonville Firemens Pension and Relief Fund,Arkansas
190,Jacksonville Police Pension & Relief Plan,Arkansas
168,Joiner Firemen's Pension and Relief Plan,Arkansas
3386480,Jonesboro Firemens Pension and Relief Fund,Arkansas
121,Jonesboro Non-Uniformed Employees Retirement Plan,Arkansas
120,Jonesboro Police Pension and Relief Fund,Arkansas
217,Judsonia Firemen's Pension and Relief Plan,Arkansas
169,Keiser Firemen's Pension and Relief Plan,Arkansas
170,Leachville Fire Pension and Relief Plan,Arkansas
183,Lepanto Firemen's Pension and Relief Plan,Arkansas
191,Little Rock City Firemen’s Relief and Pension Fund,Arkansas
192,Little Rock City Police Pension and Relief Fund,Arkansas
193,Little Rock Nonuniformed Employees Defined Benefit Plan,Arkansas
161,Lonoke Firemen's Pension and Relief Plan,Arkansas
117,Magnolia Firemen's Pension and Relief Plan,Arkansas
118,Magnolia Police Pension and Relief Plan,Arkansas
142,Malvern Firemens Pension Fund,Arkansas
141,Malvern Police Pension Fund,Arkansas
137,Mammoth Spring Fire Pension & Relief Plan,Arkansas
171,Manila Firemen's Pension and Relief Plan,Arkansas
125,Marion Firemen's Pension and Relief Plan,Arkansas
218,Mcrae Firemen's Pension and Relief Plan,Arkansas
185,Mena Firemens Pension Fund,Arkansas
131,Monticello Fire Pension and Relief Plan,Arkansas
119,Morrilton Fire Pension and Relief Plan,Arkansas
174,Mount Ida Fire Pension and Relief Plan,Arkansas
123,Mulberry Firemen's Pension and Relief Plan,Arkansas
144,Newport Firemens Pension and Relief Fund,Arkansas
145,Newport Police Pension and Relief Plan,Arkansas
3395348,North Little Rock Firemens Pension Fund,Arkansas
194,North Little Rock Non-Uniformed Employees' Retirement Plan,Arkansas
195,North Little Rock Waste Water Utility Defined Benefit Plan,Arkansas
3386607,"North Little Rock, Police Pension and Relief Bd",Arkansas
220,Ola Firemen's Pension and Relief Plan,Arkansas
136,Ozark Firemen's Pension and Relief Plan,Arkansas
3386543,Paragould Firemens Relief and Pension Fund,Arkansas
156,Paris Firemens Pension Fund,Arkansas
180,Perryville Fire Pension and Relief Plan,Arkansas
114,Piggott Firemen's Pension and Relief Plan,Arkansas
148,Pine Bluff City Non-Uniform Employees Retirement Plan,Arkansas
3405488,Pine Bluff Civic Auditorium Retirement System,Arkansas
146,Pine Bluff Firemens Relief and Pension Fund,Arkansas
3415727,Pine Bluff Municipal Judge and Municipal Clerk Retirement Fund,Arkansas
147,Pine Bluff Policemen Relief and Pension Fund,Arkansas
221,Plainview Fire Pension and Relief Plan,Arkansas
212,Prairie Grove Fire Pension & Relief Plan,Arkansas
176,Prescott Firemen's Pension and Relief Plan,Arkansas
115,Rector Firemen's Pension and Relief Plan,Arkansas
134,Retirement Plan The Conway Corporation,Arkansas
104,Rodgers Firemens Pension Fund,Arkansas
105,Rogers Policemen's Pension and Relief Plan,Arkansas
187,Russellville Police Pension & Relief Plan,Arkansas
186,Russelville Firemens Pension and Relief Fund,Arkansas
138,Salem Firemen's Pension and Relief Fund,Arkansas
139,Sheridan Firemen's Pension and Relief Plan,Arkansas
196,Sherwood Municipal Employees Ret Plan,Arkansas
106,Siloam Springs Fire Pension & Relief Plan,Arkansas
209,Smackover Fire Pension and Relief Plan,Arkansas
128,Sparkman Firemen's Pension and Relief Plan,Arkansas
213,Springdale Fire Pension and Relief Plan,Arkansas
214,Springdale Police Pension and Relief Plan,Arkansas
151,Stamps Firemen's Pension and Relief Plan,Arkansas
153,Star Firemen's Pension and Relief Plan,Arkansas
179,Stephens Firemen's Pension and Relief Plan,Arkansas
2078,Stuttgart Fire and Police Retirement Fund,Arkansas
163,Texarkana Fire Relief & Pension Fund,Arkansas
164,Texarkana Police Relief and Pension Fund,Arkansas
165,Texarkana Public Employees Retirement System,Arkansas
166,Texarkana Water Utilities Employees' Retirement System,Arkansas
132,Tillar Firemen's Pension and Relief Plan,Arkansas
3400122,Van Buren Firemens Relief and Pension Fund,Arkansas
202,Waldron Firemen's Pension and Relief Plan,Arkansas
2080,Walnut Ridge Firemens Pensions Fund,Arkansas
184,Weiner Firemen's Pension and Relief Plan,Arkansas
126,West Memphis Firemens Pension and Relief Fund,Arkansas
127,West Memphis Police Pension & Relief Plan,Arkansas
149,White Hall Fire Pension and Relief Plan,Arkansas
232,Alameda County Employee's Retirement Association,California
3400285,Alameda Police and Fire Pension Fund,California
273,Alameda-Contra Costa Transit District Retirement System,California
2082,Albany Police and Fire Pension and Relief Fund,California
275,Antelope Valley Medical Center Retirement Plan,California
2089,Bakersfield City Firemens Disability and Retirement,California
226,California State Teachers Retirement System (CalSTRS),California
223,CalPERS - California Judges Retirement Fund,California
225,CalPERS - California Judges Retirement Fund II,California
224,CalPERS - California Legislators Retirement Fund,California
222,CalPERS - California Public Employees Retirement Fund (CalPERS),California
228,CALSTRS Cash Balance Benefit Program,California
227,CALSTRS Defined Benefit Supplement Program,California
229,CALSTRS Replacement Benefits Program,California
3395455,City Of Berkeley,California
257,City Of Delano Employee Pension Plan,California
2085,Concord City Employees Pension Plan,California
233,Contra Costa County Employees' Retirement System,California
2093,Contra Costa Water District Retirement Plan,California
3395492,Costa Mesa City Retirement Plan,California
272,East Bay Municipal Utility District Employees Retirement System,California
279,El Camino Hospital District Defined Benefit Plan,California
2086,El Cerrito Employee Pens Trust Fund,California
3395477,Eureka Fire and Police Retirement Sys,California
256,Fresno City Employees Retirement,California
255,Fresno City Police Fire Pension Board,California
234,Fresno County Employees Retirement Association,California
3395549,Fresno Irrigation Retirement System,California
235,Imperial County Employees Retirement System,California
265,Irvine Safety Defined Benefit Pension Plan,California
282,Kaweah Delta Hospital District Employees' Retirement Plan,California
236,Kern County Employees Retirement Association,California
2090,Long Beach Public Trans Co Employees Retirement System,California
259,Los Angeles City Employees' Retirement System,California
237,Los Angeles County Employees Retirement System,California
277,Los Angeles County Metropolitan Transit Authority AFSCME Pension Fund,California
2096,Los Angeles County Metropolitan Transit Authority Communication Union Retirement Plan,California
2094,Los Angeles County Metropolitan Transit Authority Maintenance Employees Retirement Plan,California
2095,Los Angeles County Metropolitan Transit Authority Non-Contract Employees Retirement Plan,California
276,Los Angeles County Metropolitan Transit Authority United Union Retirement Plan,California
260,Los Angeles Fire and Police,California
258,Los Angeles Water and Power,California
261,Manhattan Beach Single High Year Retirement Plan,California
262,Manhattan Beach Supplemental Retirement Plan,California
238,Marin County Employees' Pension Plan,California
239,Mendocino County Employees Retirement Association,California
240,Merced County Employees Retirement System,California
3400409,Mesa Consol Water District Retirement System,California
9372,Miscellaneous First Tier Plan of the Bonita-Sunnyside Fire Protection District,California
9448,"Miscellaneous First Tier Plan of the Cal Poly Pomona Foundation, Inc.",California
9497,"Miscellaneous First Tier Plan of the California Interscholastic Federation, Southern Section",California
9597,Miscellaneous First Tier Plan of the Carpinteria Valley Water District,California
9604,Miscellaneous First Tier Plan of the Castro Valley Sanitary District,California
9624,Miscellaneous First Tier Plan of the Central Basin Municipal Water District,California
9639,Miscellaneous First Tier Plan of the Central Fire Protection District Of Santa Cruz County,California
9689,Miscellaneous First Tier Plan of the Citrus Heights Water District,California
9071,Miscellaneous First Tier Plan of the City Of Albany,California
9347,Miscellaneous First Tier Plan of the City Of Bishop,California
9396,Miscellaneous First Tier Plan of the City Of Brisbane,California
9609,Miscellaneous First Tier Plan of the City Of Cathedral City,California
9698,Miscellaneous First Tier Plan of the City Of Clayton,California
9763,Miscellaneous First Tier Plan of the City Of Colusa,California
9826,Miscellaneous First Tier Plan of the City Of Cotati,California
10124,Miscellaneous First Tier Plan of the City Of Fountain Valley,California
10231,Miscellaneous First Tier Plan of the City Of Gridley,California
10302,Miscellaneous First Tier Plan of the City Of Hermosa Beach,California
7810,Miscellaneous First Tier Plan of the City Of Huntington Park,California
10392,Miscellaneous First Tier Plan of the City Of Huntington Park,California
7854,Miscellaneous First Tier Plan of the City Of Ione,California
10436,Miscellaneous First Tier Plan of the City Of Ione,California
7864,Miscellaneous First Tier Plan of the City Of Irwindale,California
10446,Miscellaneous First Tier Plan of the City Of Irwindale,California
8046,Miscellaneous First Tier Plan of the City Of Lathrop,California
10628,Miscellaneous First Tier Plan of the City Of Lathrop,California
8065,Miscellaneous First Tier Plan of the City Of Lincoln,California
10647,Miscellaneous First Tier Plan of the City Of Lincoln,California
8153,Miscellaneous First Tier Plan of the City Of Los Banos,California
10735,Miscellaneous First Tier Plan of the City Of Los Banos,California
8235,Miscellaneous First Tier Plan of the City Of Marysville,California
10817,Miscellaneous First Tier Plan of the City Of Marysville,California
8291,Miscellaneous First Tier Plan of the City Of Mill Valley,California
10873,Miscellaneous First Tier Plan of the City Of Mill Valley,California
8445,Miscellaneous First Tier Plan of the City Of Nevada City,California
11027,Miscellaneous First Tier Plan of the City Of Nevada City,California
8469,Miscellaneous First Tier Plan of the City Of Newman,California
11051,Miscellaneous First Tier Plan of the City Of Newman,California
8540,Miscellaneous First Tier Plan of the City Of Oakdale,California
11122,Miscellaneous First Tier Plan of the City Of Oakdale,California
8554,Miscellaneous First Tier Plan of the City Of Oakley,California
11136,Miscellaneous First Tier Plan of the City Of Oakley,California
8561,Miscellaneous First Tier Plan of the City Of Ojai,California
