"year","state","plan_name","statutory_pct","er_proj_adec_pct","ee_nc_pct","total_amortization_payment_pct","total_nc_pct"
2017,"Louisiana","Teachers’ Retirement System of Louisiana","0.118","0.264","0.0798","0.2226","0.1212"
2011,"Pennsylvania","Pennsylvania State Employees' Retirement System","0.115","0.2639","0.0625","0.2129","0.1135"
2011,"California","University of California Retirement System",NA,"0.2635","0.035039999999999995","0.0916","0.20694"
2011,"California","California State Teachers Retirement System","0.0825","0.26343","0.06","0.14044","0.18299"
2018,"California","University of California Retirement System",NA,"0.2633","0.07203999999999999","0.0904","0.24494000000000002"
2016,"Colorado","Colorado PERA, State Division Fund",NA,"0.263","0.0805","0.2348","0.1087"
2016,"West Virginia","West Virginia Teachers’ Retirement System",NA,"0.2624","0.06","0.2175","0.1049"
2018,"Indiana","Indiana State Teachers Retirement Fund",NA,"0.26203000000000004","0.0","0.21199","0.05004"
2014,"Louisiana","Teachers’ Retirement System of Louisiana","0.118","0.262","0.0798","0.2197","0.1221"
2020,"Iowa","Iowa Municipal Fire and Police Retirement System",NA,"0.2618","0.094","0.1825","0.1733"
2018,"Rhode Island","Rhode Island Employees Retirement System",NA,"0.26177","0.03948","0.21963000000000002","0.08162"
2011,"Iowa","Iowa Municipal Fire and Police Retirement System",NA,"0.2612","0.094","0.1717","0.1835"
2018,"West Virginia","West Virginia Teachers’ Retirement System",NA,"0.2612","0.06","0.2145","0.1067"
2012,"California","California State Teachers Retirement System","0.0825","0.26092","0.08","0.15816","0.18275999999999998"
2017,"Iowa","Iowa Municipal Fire and Police Retirement System",NA,"0.2602","0.094","0.1647","0.1895"
2012,"New Mexico","New Mexico Public Employees Retirement Association","0.1388","0.2602","0.1124","0.1644","0.2082"
2013,"Pennsylvania","Pennsylvania Public School Employees' Retirement System",NA,"0.2597","0.0746","0.1751","0.1592"
2018,"California","California State Teachers Retirement System","0.1443","0.25958000000000003","0.10227","0.16004000000000002","0.20181"
2015,"Iowa","Iowa Municipal Fire and Police Retirement System",NA,"0.2592","0.094","0.1653","0.1879"
2010,"Louisiana","Louisiana State Employees Retirement System",NA,"0.259","0.0848","0.1892","0.1546"
2018,"Louisiana","Teachers’ Retirement System of Louisiana","0.118","0.259","0.0799","0.2289","0.11"
2009,"California","California State Teachers Retirement System","0.0825","0.25859","0.06","0.14545","0.17314000000000002"
2016,"Louisiana","Teachers’ Retirement System of Louisiana","0.118","0.258","0.0799","0.2173","0.1206"
2011,"Arizona","Arizona Public Safety Personnel Retirement System",NA,"0.257","0.0765","0.1347","0.1988"
2011,"Illinois","Illinois Teachers Retirement System",NA,"0.257","0.09792000000000001","0.1693","0.18562"
2016,"Iowa","Iowa Municipal Fire and Police Retirement System",NA,"0.2568","0.094","0.1624","0.1884"
2008,"West Virginia","West Virginia Teachers’ Retirement System",NA,"0.2559","0.06","0.22149000000000002","0.09441000000000001"
2012,"Illinois","Illinois Teachers Retirement System","0.0789","0.2549","0.09767999999999999","0.1706","0.18198"
2006,"Iowa","Iowa Municipal Fire and Police Retirement System",NA,"0.2548","0.094",NA,NA
2019,"New Jersey","New Jersey Public Employees Retirement System",NA,"0.2548","0.07397000000000001","0.22123","0.10754000000000001"
2015,"Louisiana","Teachers’ Retirement System of Louisiana","0.155","0.254","0.0798","0.2123","0.1215"
2017,"Rhode Island","Rhode Island Employees Retirement System",NA,"0.25335","0.03949","0.20898000000000003","0.08386"
2019,"Iowa","Iowa Municipal Fire and Police Retirement System",NA,"0.2531","0.094","0.1726","0.1745"
2019,"Louisiana","Teachers’ Retirement System of Louisiana","0.118","0.253","0.0798","0.2212","0.1116"
2016,"California","CalPERS - California Public Employees Retirement Fund",NA,"0.25243000000000004","0.07702","0.14549","0.18395"
2008,"Illinois","Illinois State University Retirement System","0.1861","0.25232","0.0789","0.16057000000000002","0.17065"
2018,"Kentucky","Kentucky County Employees Retirement System",NA,"0.25092","0.05534","0.19893","0.10732"
2007,"Utah","Utah Retirement Systems, Public Safety Retirement System",NA,"0.2508","0.0092","0.0443","0.2345"
2011,"New York","New York State & Local Police & Fire Retirement System",NA,"0.2507","0.0006",NA,NA
2009,"Louisiana","Louisiana Municipal Police Retirement System",NA,"0.25039","0.07292","0.16213","0.16119"
2020,"Louisiana","Teachers’ Retirement System of Louisiana","0.118","0.25","0.0798","0.219","0.1108"
2009,"Connecticut","Connecticut State Employees Retirement System",NA,"0.2496","0.02086","0.1586","0.11185999999999999"
2012,"Ohio","Ohio Police and Fire Pension Fund",NA,"0.2493","0.1038","0.1769","0.1762"
2003,"Iowa","Iowa Municipal Fire and Police Retirement System",NA,"0.2492","0.094",NA,NA
2008,"Illinois","Illinois State Employees Retirement System","0.26535","0.24916","0.059660000000000005","0.15682000000000001","0.152"
2009,"Illinois","Illinois State Employees Retirement System","0.28452","0.24916","0.04973","0.16862","0.13027"
2002,"Alaska","Alaska Public Employees Retirement System",NA,"0.24911999999999998","0.0683","0.19896","0.11846"
2013,"California","California State Teachers Retirement System","0.08","0.24879","0.08","0.1462","0.18259"
2007,"Illinois","Illinois State Employees Retirement System",NA,"0.24861","0.05876","0.15635","0.15102000000000002"
2003,"Alaska","Alaska Public Employees Retirement System",NA,"0.24831","0.0681","0.20272","0.1137"
2010,"Iowa","Iowa Municipal Fire and Police Retirement System",NA,"0.2472","0.094",NA,NA
2016,"California","California State Teachers Retirement System","0.1073","0.24693","0.09774","0.15367","0.191"
2019,"West Virginia","West Virginia Teachers’ Retirement System",NA,"0.2469","0.06","0.2025","0.1044"
2015,"New Jersey","New Jersey Teachers’ Pension & Annuity Fund",NA,"0.24675","0.06769","0.21411999999999998","0.10032"
2012,"Indiana","Indiana State Teachers Retirement Fund",NA,"0.24670999999999998","0.0","0.19268","0.05404"
2008,"Connecticut","Connecticut State Employees Retirement System",NA,"0.2467","0.01927","0.1545","0.11147"
2009,"Ohio","Ohio Police and Fire Pension Fund",NA,"0.2462","0.1","0.1221","0.2241"
2003,"Nevada","Public Employees Retirement System of Nevada - Police and Firefighters Plan",NA,"0.24595999999999998","0.02021","0.01902","0.24714"
2003,"Illinois","Illinois State University Retirement System",NA,"0.24555","0.08664","0.15057","0.18162"
2014,"New York","New York State & Local Police & Fire Retirement System",NA,"0.2453","0.0042",NA,NA
2011,"Louisiana","Teachers’ Retirement System of Louisiana","0.118","0.245","0.0843","0.1869","0.1424"
2002,"Nevada","Public Employees Retirement System of Nevada - Police and Firefighters Plan",NA,"0.24453000000000003","0.02095","0.043","0.22248"
2016,"Rhode Island","Rhode Island Employees Retirement System",NA,"0.24424","0.03938","0.20215999999999998","0.08146"
2018,"Iowa","Iowa Municipal Fire and Police Retirement System",NA,"0.2441","0.094","0.1628","0.1753"
2015,"West Virginia","West Virginia Teachers’ Retirement System",NA,"0.2432","0.06","0.2018","0.1014"
2004,"Nevada","Public Employees Retirement System of Nevada - Police and Firefighters Plan",NA,"0.24311","0.02168","0.00607","0.25872"
2009,"Louisiana","Louisiana School Employees’ Retirement System",NA,"0.243","0.075","0.137","0.181"
2009,"Michigan","Michigan State Employees Retirement System",NA,"0.24226","0.0","0.15925999999999998","0.083"
2001,"Missouri","Missouri MoDOT & Patrol Employees’ Retirement System",NA,"0.2419","0.0","0.1227","0.1192"
2019,"Missouri","Missouri Local Government Employees Retirement System",NA,"0.24186","0.015059999999999999","0.14252","0.1144"
2012,"Connecticut","Connecticut Teachers Retirement System",NA,"0.2413","0.06","0.204","0.0973"
2013,"Connecticut","Connecticut Teachers Retirement System",NA,"0.2413","0.06","0.204","0.0973"
2017,"Michigan","Michigan Public School Employees Retirement System",NA,"0.2407","0.0494","0.1839","0.1062"
2004,"Utah","Utah Retirement Systems, Public Safety Retirement System",NA,"0.2406","0.0134","0.051","0.2197"
2003,"West Virginia","West Virginia Teachers’ Retirement System",NA,"0.2405","0.06","0.2085","0.092"
2015,"New York","New York State & Local Police & Fire Retirement System",NA,"0.2404","0.0097",NA,NA
2016,"New York","New York State & Local Police & Fire Retirement System",NA,"0.2403","0.012",NA,NA
2016,"Michigan","Michigan Public School Employees Retirement System",NA,"0.2401","0.0473","0.1955","0.0919"
2015,"Missouri","Missouri Local Government Employees Retirement System",NA,"0.2401","0.0101","0.14562999999999998","0.10457999999999999"
2019,"New Jersey","New Jersey Teachers’ Pension & Annuity Fund",NA,"0.23969000000000001","0.07222999999999999","0.20392000000000002","0.108"
2010,"Illinois","Illinois Teachers Retirement System",NA,"0.2396","0.09831000000000001","0.1481","0.18980999999999998"
2005,"Utah","Utah Retirement Systems, Public Safety Retirement System",NA,"0.2396","0.0128","0.0497","0.2196"
2004,"New Jersey","Police & Firemens Retirement System Of New Jersey",NA,"0.2394","0.08559","0.06035","0.26464"
2010,"Oklahoma","Oklahoma Public Employees Retirement System",NA,"0.2387","0.0407","0.1538","0.1256"
2013,"Georgia","Georgia Employees’ Retirement System",NA,"0.23856","0.0125","0.18548","0.06558"
2015,"Rhode Island","Rhode Island Employees Retirement System",NA,"0.23845","0.039389999999999994","0.1946","0.08325"
2001,"Nevada","Public Employees Retirement System of Nevada - Police and Firefighters Plan",NA,"0.23826","0.02419","0.03737","0.22508000000000003"
2012,"Pennsylvania","Pennsylvania Public School Employees' Retirement System",NA,"0.2382","0.0743","0.1525","0.16"
2017,"California","California State Teachers Retirement System","0.1258","0.23754","0.10222","0.13701","0.20275"
2010,"Maine","Maine Public Employees Retirement System (PERS) Defined Benefit Plan",NA,"0.2375","0.0771","0.1824","0.1322"
2014,"Georgia","Georgia Employees’ Retirement System",NA,"0.23706999999999998","0.0125","0.1847","0.06487000000000001"
2010,"Louisiana","Teachers’ Retirement System of Louisiana","0.118","0.237","0.0845","0.1773","0.1442"
2015,"California","California State Teachers Retirement System","0.0888","0.23696","0.09742999999999999","0.15329","0.1811"
2018,"Colorado","Colorado PERA, State Division Fund",NA,"0.2369","0.0918","0.2076","0.1211"
2005,"West Virginia","West Virginia Teachers’ Retirement System",NA,"0.2369","0.06","0.2032","0.0937"
2014,"Connecticut","Connecticut Teachers Retirement System",NA,"0.2365","0.06","0.1992","0.0973"
2015,"Connecticut","Connecticut Teachers Retirement System",NA,"0.2365","0.06","0.1992","0.0973"
2019,"Hawaii","Employee Retirement System of Hawaii","0.2361","0.2361","0.0624","0.1572","0.1413"
2017,"Colorado","Colorado PERA, School Division Fund",NA,"0.2359","0.0838","0.1997","0.12"
2015,"Georgia","Georgia Employees’ Retirement System",NA,"0.23561999999999997","0.0124","0.18692","0.0611"
2010,"Kentucky","Kentucky Employees Retirement System",NA,"0.23548000000000002","0.05219","0.19564","0.09203"
2020,"Missouri","Mosers State Employees Pension Plan",NA,"0.2351","0.018","0.1678","0.0853"
2006,"West Virginia","West Virginia Teachers’ Retirement System",NA,"0.2349","0.06","0.20215","0.09275"
2004,"West Virginia","West Virginia Teachers’ Retirement System",NA,"0.2344","0.06","0.2025","0.0919"
2011,"Indiana","Indiana State Teachers Retirement Fund",NA,"0.23431999999999997","0.0","0.17827","0.056060000000000006"
2006,"Rhode Island","Rhode Island Employees Retirement System",NA,"0.23418000000000003","0.0919","0.21391","0.11216"
2016,"Georgia","Georgia Employees’ Retirement System",NA,"0.23414000000000001","0.0123","0.18664","0.059789999999999996"
2018,"Colorado","Colorado PERA, School Division Fund",NA,"0.2337","0.0913","0.1955","0.1295"
2012,"New Jersey","New Jersey Teachers’ Pension & Annuity Fund",NA,"0.23362","0.06745","0.18827","0.1128"
2013,"Ohio","Ohio Police and Fire Pension Fund",NA,"0.2332","0.1113","0.1677","0.1768"
2017,"Colorado","Colorado PERA, State Division Fund",NA,"0.2328","0.0843","0.2099","0.1072"
2014,"New Jersey","New Jersey Teachers’ Pension & Annuity Fund",NA,"0.23264","0.06624","0.1948","0.10409000000000002"
2004,"Maine","Maine Public Employees Retirement System (PERS) Defined Benefit Plan",NA,"0.2326","0.077","0.1709","0.1387"
2010,"California","University of California Retirement System",NA,"0.2325","0.02026","0.0631","0.18966"
2017,"Georgia","Georgia Employees’ Retirement System",NA,"0.23244","0.0131","0.18591","0.059629999999999996"
2008,"Alaska","Alaska Teachers Retirement System",NA,"0.23243000000000003","0.0787","0.19602999999999998","0.1151"
2004,"Oklahoma","Oklahoma Teachers Retirement System",NA,"0.2321","0.07","0.193","0.1091"
2014,"Rhode Island","Rhode Island Employees Retirement System",NA,"0.23176999999999998","0.0395","0.19075999999999999","0.08051"
2014,"West Virginia","West Virginia Teachers’ Retirement System",NA,"0.2313","0.06","0.1897","0.1016"
2018,"Georgia","Georgia Employees’ Retirement System",NA,"0.23078","0.0145","0.18454","0.06075"
2015,"California","CalPERS - California Public Employees Retirement Fund",NA,"0.23071","0.07722000000000001","0.12487000000000001","0.18507"
2019,"Nevada","Nevada Public Employees Retirement System",NA,"0.2307","0.03222","0.10105","0.16187"
2013,"Rhode Island","Rhode Island Employees Retirement System",NA,"0.2306","0.03949","0.18363","0.08648"
2017,"New York","New York State & Local Police & Fire Retirement System",NA,"0.2305","0.0159",NA,NA
2011,"New Jersey","New Jersey Teachers’ Pension & Annuity Fund",NA,"0.23031999999999997","0.06462000000000001","0.17224","0.1227"
2019,"Georgia","Georgia Employees’ Retirement System",NA,"0.22953","0.0148","0.18395999999999998","0.060379999999999996"
2020,"Georgia","Georgia Employees’ Retirement System",NA,"0.22953","0.0148",NA,"0.060379999999999996"
2017,"New Jersey","New Jersey Teachers’ Pension & Annuity Fund",NA,"0.22921","0.07081","0.17364000000000002","0.12638"
2012,"Rhode Island","Rhode Island Employees Retirement System",NA,"0.22898000000000002","0.03954","0.18026","0.08826"
2019,"Missouri","Mosers State Employees Pension Plan",NA,"0.2288","0.0166","0.1593","0.0861"
2006,"Utah","Utah Retirement Systems, Public Safety Retirement System",NA,"0.2285","0.0123","0.0374","0.2204"
2015,"Colorado","Colorado PERA, State Division Fund",NA,"0.2271","0.0805","0.1983","0.1093"
2007,"Rhode Island","Rhode Island Employees Retirement System",NA,"0.2258","0.09194","0.20531","0.11243"
2014,"California","California State Teachers Retirement System","0.0825","0.22574","0.09654","0.14019","0.18209"
2009,"Rhode Island","Rhode Island Employees Retirement System",NA,"0.22571","0.09215","0.22024000000000002","0.09761"
2015,"Colorado","Colorado PERA, School Division Fund",NA,"0.2254","0.08","0.1834","0.122"
2019,"New York","New York State & Local Police & Fire Retirement System",NA,"0.2254","0.0245",NA,NA
2020,"New York","New York State & Local Police & Fire Retirement System",NA,"0.2254","0.0245",NA,NA
2011,"New Mexico","New Mexico Public Employees Retirement Association","0.1313","0.2251","0.1198","0.1364","0.2085"
2014,"Michigan","Michigan Municipal Retirement System",NA,"0.22485","0.05874","0.15534","0.12825"
2007,"Alaska","Alaska Teachers Retirement System",NA,"0.2246","0.0825","0.1919","0.1152"
2014,"Colorado","Colorado PERA, School Division Fund",NA,"0.2236","0.08","0.1803","0.1233"
2013,"Colorado","Colorado PERA, State Division Fund",NA,"0.2235","0.0805","0.201","0.103"
2017,"California","CalPERS - California Public Employees Retirement Fund",NA,"0.22333000000000003","0.07769","0.11092","0.1901"
2014,"Colorado","Colorado PERA, State Division Fund",NA,"0.2231","0.0805","0.1935","0.1101"
2015,"Nevada","Nevada Public Employees Retirement System",NA,"0.22300999999999999","0.02951","0.08467999999999999","0.16784000000000002"
